CHANNEL,CHANNEL_ROLE,SHOCK,SHOCK_ROLE,HORIZON_MONTHS,OUTCOME,MODEL_VARIANT,MODEL_STATUS,COEFFICIENT,STANDARD_ERROR,T_STATISTIC,P_VALUE,CI_LOWER_95,CI_UPPER_95,N_OBSERVATIONS,N_ETFS,N_DATES,ERROR_MESSAGE,ARCHITECTURE_COLUMN,VALID_ROW_FLAG,FOCAL_REGRESSOR,INFERENCE_CLASS,COVARIANCE_STATUS,NONFINITE_COV_ELEMENTS,NEGATIVE_DIAGONAL_COUNT,ZERO_DIAGONAL_COUNT,TARGET_VARIANCE,MIN_COV_EIGENVALUE,PSD_WARNING,FINITE_COEFFICIENT,COVARIANCE_METHOD,DK_BANDWIDTH,DF_INFERENCE,WITHIN_ITERATIONS,WITHIN_CONVERGENCE,DESIGN_RANK,N_REGRESSORS,ABSORBED_EFFECT_DF,CONDITION_NUMBER,WITHIN_R_SQUARED,REGRESSORS
FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,CPU_VIX_CONTINUOUS,PRIMARY_CONTINUOUS_ACTIVATION,6,LP_CUM_RETURN_H6,LAG_AUGMENTED_ROBUSTNESS,RELIABLE_ESTIMATE,-0.025196037860120826,0.03387902585493091,-0.7437060902521103,0.4580029166487675,-0.09203734150597136,0.041645265785729704,957,14,185,,FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,VALID_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN_ROW,CPU_VIX_X_ARCH,MAIN_INFERENCE_ELIGIBLE,VALID,0,0,0,0.0011477883928790772,1.2509102561490776e-05,False,True,DK_H6,6,184,1,3.00060276925718e-16,17,17,13,62.68032948727558,0.24190242308663956,CPU_Z|VIX_LEVEL_Z|CPU_Z_X_VIX_Z|CPU_X_ARCH|VIX_X_ARCH|CPU_VIX_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE|ETF_RETURN_L1|CPU_Z_L1|VIX_LEVEL_Z_L1|CPU_Z_X_VIX_Z_L1|CPU_L1_X_ARCH|VIX_L1_X_ARCH|CPU_VIX_L1_X_ARCH
FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,CPU_VIX_CONTINUOUS,PRIMARY_CONTINUOUS_ACTIVATION,7,LP_CUM_RETURN_H7,PRIMARY_ALIGNED,RELIABLE_ESTIMATE,-0.03585451841163448,0.042519644968831954,-0.843245949911313,0.4001857625316214,-0.1197432498186448,0.048034212995375844,957,14,185,,FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,VALID_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN_ROW,CPU_VIX_X_ARCH,MAIN_INFERENCE_ELIGIBLE,VALID,0,0,0,0.0018079202082755166,2.0278299094104526e-05,False,True,DK_H7,7,184,1,3.00060276925718e-16,10,10,13,49.17365903561878,0.2226116055103321,CPU_Z|VIX_LEVEL_Z|CPU_Z_X_VIX_Z|CPU_X_ARCH|VIX_X_ARCH|CPU_VIX_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE
FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,CPU_VIX_CONTINUOUS,PRIMARY_CONTINUOUS_ACTIVATION,7,LP_CUM_RETURN_H7,MONTH_FE_ROBUSTNESS,RELIABLE_ESTIMATE,-0.044906898924994436,0.045924752701730284,-0.977836488672099,0.3294390777561946,-0.1355137054294434,0.04569990757945453,957,14,185,,FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,VALID_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN_ROW,CPU_VIX_X_ARCH,MAIN_INFERENCE_ELIGIBLE,VALID,0,0,0,0.002109082910715083,0.00035343388131733053,False,True,DK_H7,7,184,31,4.766090300201142e-12,3,3,197,1.8247745602097538,0.12555994684319938,CPU_X_ARCH|VIX_X_ARCH|CPU_VIX_X_ARCH
FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,CPU_VIX_CONTINUOUS,PRIMARY_CONTINUOUS_ACTIVATION,7,LP_CUM_RETURN_H7,LAG_AUGMENTED_ROBUSTNESS,RELIABLE_ESTIMATE,-0.030220299288284867,0.03866675066800539,-0.7815577664582637,0.4354844854307307,-0.1065102590758627,0.04606966049929297,943,14,184,,FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,VALID_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN_ROW,CPU_VIX_X_ARCH,MAIN_INFERENCE_ELIGIBLE,VALID,0,0,0,0.0014951176072216953,1.3935842291730008e-05,False,True,DK_H7,7,183,1,3.675221047035001e-16,17,17,13,62.45934202167553,0.26127302256415064,CPU_Z|VIX_LEVEL_Z|CPU_Z_X_VIX_Z|CPU_X_ARCH|VIX_X_ARCH|CPU_VIX_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE|ETF_RETURN_L1|CPU_Z_L1|VIX_LEVEL_Z_L1|CPU_Z_X_VIX_Z_L1|CPU_L1_X_ARCH|VIX_L1_X_ARCH|CPU_VIX_L1_X_ARCH
FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,CPU_VIX_CONTINUOUS,PRIMARY_CONTINUOUS_ACTIVATION,8,LP_CUM_RETURN_H8,PRIMARY_ALIGNED,RELIABLE_ESTIMATE,-0.039521981052878255,0.03626935642777533,-1.089679689563282,0.2772870852595431,-0.11108185343920314,0.03203789133344663,943,14,184,,FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,VALID_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN_ROW,CPU_VIX_X_ARCH,MAIN_INFERENCE_ELIGIBLE,VALID,0,0,0,0.001315466215685008,2.951308334213782e-05,False,True,DK_H8,8,183,1,2.1438789441037507e-16,10,10,13,50.02514356992702,0.2438384934161303,CPU_Z|VIX_LEVEL_Z|CPU_Z_X_VIX_Z|CPU_X_ARCH|VIX_X_ARCH|CPU_VIX_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE
FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,CPU_VIX_CONTINUOUS,PRIMARY_CONTINUOUS_ACTIVATION,8,LP_CUM_RETURN_H8,MONTH_FE_ROBUSTNESS,RELIABLE_ESTIMATE,-0.04572081394074063,0.0393185980557989,-1.1628292004678304,0.2464129129180415,-0.12329687639128553,0.031855248509804264,943,14,184,,FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,VALID_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN_ROW,CPU_VIX_X_ARCH,MAIN_INFERENCE_ELIGIBLE,VALID,0,0,0,0.0015459521530734731,0.00047476833246183094,False,True,DK_H8,8,183,31,5.358408161626471e-12,3,3,196,1.8237000956598826,0.12694916031360592,CPU_X_ARCH|VIX_X_ARCH|CPU_VIX_X_ARCH
FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,CPU_VIX_CONTINUOUS,PRIMARY_CONTINUOUS_ACTIVATION,8,LP_CUM_RETURN_H8,LAG_AUGMENTED_ROBUSTNESS,RELIABLE_ESTIMATE,-0.030740761297274086,0.0329318766531669,-0.9334652142977067,0.35181657253176724,-0.09571812275842767,0.0342366001638795,929,14,183,,FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,VALID_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN_ROW,CPU_VIX_X_ARCH,MAIN_INFERENCE_ELIGIBLE,VALID,0,0,0,0.001084508499899399,1.7755330004809007e-05,False,True,DK_H8,8,182,1,4.028350209568874e-16,17,17,13,62.43593145668048,0.30051462328809975,CPU_Z|VIX_LEVEL_Z|CPU_Z_X_VIX_Z|CPU_X_ARCH|VIX_X_ARCH|CPU_VIX_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE|ETF_RETURN_L1|CPU_Z_L1|VIX_LEVEL_Z_L1|CPU_Z_X_VIX_Z_L1|CPU_L1_X_ARCH|VIX_L1_X_ARCH|CPU_VIX_L1_X_ARCH
FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,CPU_VIX_CONTINUOUS,PRIMARY_CONTINUOUS_ACTIVATION,9,LP_CUM_RETURN_H9,PRIMARY_ALIGNED,RELIABLE_ESTIMATE,-0.06558067521449637,0.0355729084576896,-1.8435567418530872,0.0668738400180764,-0.13576901447689138,0.004607664047898655,929,14,183,,FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,VALID_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN_ROW,CPU_VIX_X_ARCH,MAIN_INFERENCE_ELIGIBLE,VALID,0,0,0,0.0012654318161391645,2.1527679210533413e-05,False,True,DK_H9,9,182,1,3.1103867277196844e-16,10,10,13,48.74300190286052,0.2518590261641104,CPU_Z|VIX_LEVEL_Z|CPU_Z_X_VIX_Z|CPU_X_ARCH|VIX_X_ARCH|CPU_VIX_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE
FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,CPU_VIX_CONTINUOUS,PRIMARY_CONTINUOUS_ACTIVATION,9,LP_CUM_RETURN_H9,MONTH_FE_ROBUSTNESS,RELIABLE_ESTIMATE,-0.06686921925238319,0.03888430703948723,-1.7196968222804414,0.08718753349885168,-0.1435912263302358,0.00985278782546943,929,14,183,,FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,VALID_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN_ROW,CPU_VIX_X_ARCH,MAIN_INFERENCE_ELIGIBLE,VALID,0,0,0,0.0015119893339411161,0.0006944086413897343,False,True,DK_H9,9,182,31,6.03073146976385e-12,3,3,195,1.7604940778578382,0.13661652319308715,CPU_X_ARCH|VIX_X_ARCH|CPU_VIX_X_ARCH
FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,CPU_VIX_CONTINUOUS,PRIMARY_CONTINUOUS_ACTIVATION,9,LP_CUM_RETURN_H9,LAG_AUGMENTED_ROBUSTNESS,RELIABLE_ESTIMATE,-0.06350913991774099,0.03183321658891962,-1.9950588323470584,0.04753682109078671,-0.12632107540474552,-0.0006972044307364672,915,14,182,,FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,VALID_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN_ROW,CPU_VIX_X_ARCH,MAIN_INFERENCE_ELIGIBLE,VALID,0,0,0,0.0010133536783970673,1.4486341106989076e-05,False,True,DK_H9,9,181,1,3.733277423464812e-16,17,17,13,61.717824905795226,0.3154389106425749,CPU_Z|VIX_LEVEL_Z|CPU_Z_X_VIX_Z|CPU_X_ARCH|VIX_X_ARCH|CPU_VIX_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE|ETF_RETURN_L1|CPU_Z_L1|VIX_LEVEL_Z_L1|CPU_Z_X_VIX_Z_L1|CPU_L1_X_ARCH|VIX_L1_X_ARCH|CPU_VIX_L1_X_ARCH
FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,CPU_VIX_CONTINUOUS,PRIMARY_CONTINUOUS_ACTIVATION,10,LP_CUM_RETURN_H10,PRIMARY_ALIGNED,RELIABLE_ESTIMATE,-0.0833141656418986,0.04310296673625593,-1.9329102368217996,0.05480791756993442,-0.168363087995494,0.0017347567116967888,915,14,182,,FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,VALID_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN_ROW,CPU_VIX_X_ARCH,MAIN_INFERENCE_ELIGIBLE,VALID,0,0,0,0.001857865741466785,2.442165432040448e-05,False,True,DK_H10,10,181,1,3.2208667967147398e-16,10,10,13,49.78566071853584,0.25635561004917384,CPU_Z|VIX_LEVEL_Z|CPU_Z_X_VIX_Z|CPU_X_ARCH|VIX_X_ARCH|CPU_VIX_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE
FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,CPU_VIX_CONTINUOUS,PRIMARY_CONTINUOUS_ACTIVATION,10,LP_CUM_RETURN_H10,MONTH_FE_ROBUSTNESS,RELIABLE_ESTIMATE,-0.07964904293509512,0.04669874555634763,-1.70559277312897,0.08979935997921842,-0.1717930015896012,0.012494915719410957,915,14,182,,FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,VALID_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN_ROW,CPU_VIX_X_ARCH,MAIN_INFERENCE_ELIGIBLE,VALID,0,0,0,0.0021807728365364973,0.0008785295708561883,False,True,DK_H10,10,181,31,6.80401568420308e-12,3,3,194,1.735594622852895,0.1238121302852182,CPU_X_ARCH|VIX_X_ARCH|CPU_VIX_X_ARCH
FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,CPU_VIX_CONTINUOUS,PRIMARY_CONTINUOUS_ACTIVATION,10,LP_CUM_RETURN_H10,LAG_AUGMENTED_ROBUSTNESS,RELIABLE_ESTIMATE,-0.08721453581162243,0.0379915527276242,-2.2956296742303848,0.0228500219028221,-0.16218063867011837,-0.012248432953126498,901,14,181,,FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,VALID_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN_ROW,CPU_VIX_X_ARCH,MAIN_INFERENCE_ELIGIBLE,VALID,0,0,0,0.0014433580786558497,9.211151849564476e-06,False,True,DK_H10,10,180,1,3.042379117204849e-16,17,17,13,63.029992997344166,0.34000308016017255,CPU_Z|VIX_LEVEL_Z|CPU_Z_X_VIX_Z|CPU_X_ARCH|VIX_X_ARCH|CPU_VIX_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE|ETF_RETURN_L1|CPU_Z_L1|VIX_LEVEL_Z_L1|CPU_Z_X_VIX_Z_L1|CPU_L1_X_ARCH|VIX_L1_X_ARCH|CPU_VIX_L1_X_ARCH
FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,CPU_VIX_CONTINUOUS,PRIMARY_CONTINUOUS_ACTIVATION,11,LP_CUM_RETURN_H11,PRIMARY_ALIGNED,RELIABLE_ESTIMATE,-0.10097839535095904,0.05083230260569656,-1.986500515907041,0.04849520955451048,-0.20128226166021954,-0.0006745290416985406,901,14,181,,FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,VALID_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN_ROW,CPU_VIX_X_ARCH,MAIN_INFERENCE_ELIGIBLE,VALID,0,0,0,0.002583922988197105,2.029880502067282e-05,False,True,DK_H11,11,180,1,3.042379117204849e-16,10,10,13,50.6979619031292,0.25903756684608215,CPU_Z|VIX_LEVEL_Z|CPU_Z_X_VIX_Z|CPU_X_ARCH|VIX_X_ARCH|CPU_VIX_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE
FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,CPU_VIX_CONTINUOUS,PRIMARY_CONTINUOUS_ACTIVATION,11,LP_CUM_RETURN_H11,MONTH_FE_ROBUSTNESS,RELIABLE_ESTIMATE,-0.09365291672205193,0.0536650601745426,-1.745137644818641,0.08266745670888058,-0.19954646758044867,0.012240634136344797,901,14,181,,FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,VALID_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN_ROW,CPU_VIX_X_ARCH,MAIN_INFERENCE_ELIGIBLE,VALID,0,0,0,0.0028799386835372787,0.0009615184945872288,False,True,DK_H11,11,180,31,7.63457352892516e-12,3,3,193,1.723349206120165,0.08959853684745411,CPU_X_ARCH|VIX_X_ARCH|CPU_VIX_X_ARCH
FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,CPU_VIX_CONTINUOUS,PRIMARY_CONTINUOUS_ACTIVATION,11,LP_CUM_RETURN_H11,LAG_AUGMENTED_ROBUSTNESS,RELIABLE_ESTIMATE,-0.10657276395517158,0.04424232050768345,-2.408842093548492,0.01701748040470642,-0.19387637541873942,-0.019269152491603755,887,14,180,,FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,VALID_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN_ROW,CPU_VIX_X_ARCH,MAIN_INFERENCE_ELIGIBLE,VALID,0,0,0,0.0019573829239045875,7.267607544077734e-06,False,True,DK_H11,11,179,1,4.058481945574183e-16,17,17,13,64.9446593477889,0.3295267695069465,CPU_Z|VIX_LEVEL_Z|CPU_Z_X_VIX_Z|CPU_X_ARCH|VIX_X_ARCH|CPU_VIX_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE|ETF_RETURN_L1|CPU_Z_L1|VIX_LEVEL_Z_L1|CPU_Z_X_VIX_Z_L1|CPU_L1_X_ARCH|VIX_L1_X_ARCH|CPU_VIX_L1_X_ARCH
FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,CPU_VIX_CONTINUOUS,PRIMARY_CONTINUOUS_ACTIVATION,12,LP_CUM_RETURN_H12,PRIMARY_ALIGNED,RELIABLE_ESTIMATE,-0.08552237889860452,0.054202749553681276,-1.5778236270819608,0.11637172770655922,-0.19248095912203228,0.021436201324823254,887,14,180,,FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,VALID_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN_ROW,CPU_VIX_X_ARCH,MAIN_INFERENCE_ELIGIBLE,VALID,0,0,0,0.0029379380591790954,2.4883421699086795e-05,False,True,DK_H12,12,179,1,4.058481945574183e-16,10,10,13,50.575595627560254,0.24101632262075778,CPU_Z|VIX_LEVEL_Z|CPU_Z_X_VIX_Z|CPU_X_ARCH|VIX_X_ARCH|CPU_VIX_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE
FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,CPU_VIX_CONTINUOUS,PRIMARY_CONTINUOUS_ACTIVATION,12,LP_CUM_RETURN_H12,MONTH_FE_ROBUSTNESS,RELIABLE_ESTIMATE,-0.0772034931243166,0.05753646505706171,-1.3418184980212138,0.18135451521421286,-0.19074051226544655,0.03633352601681336,887,14,180,,FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,VALID_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN_ROW,CPU_VIX_X_ARCH,MAIN_INFERENCE_ELIGIBLE,VALID,0,0,0,0.003310444811262483,0.0014794465505212442,False,True,DK_H12,12,179,31,8.580025578908135e-12,3,3,192,1.7526433036415467,0.05456396521325002,CPU_X_ARCH|VIX_X_ARCH|CPU_VIX_X_ARCH
FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,CPU_VIX_CONTINUOUS,PRIMARY_CONTINUOUS_ACTIVATION,12,LP_CUM_RETURN_H12,LAG_AUGMENTED_ROBUSTNESS,RELIABLE_ESTIMATE,-0.0946729089650081,0.04637209728768311,-2.0415921319597974,0.04266788993071147,-0.1861827195144487,-0.003163098415567514,873,14,179,,FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,VALID_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN_ROW,CPU_VIX_X_ARCH,MAIN_INFERENCE_ELIGIBLE,VALID,0,0,0,0.0021503714068583472,7.413008575135239e-06,False,True,DK_H12,12,178,1,3.3871210920767486e-16,17,17,13,64.84541442495639,0.31331612442895473,CPU_Z|VIX_LEVEL_Z|CPU_Z_X_VIX_Z|CPU_X_ARCH|VIX_X_ARCH|CPU_VIX_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE|ETF_RETURN_L1|CPU_Z_L1|VIX_LEVEL_Z_L1|CPU_Z_X_VIX_Z_L1|CPU_L1_X_ARCH|VIX_L1_X_ARCH|CPU_VIX_L1_X_ARCH
FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,CPU_AND_VIX_STRESS,PRIMARY_THRESHOLD_ACTIVATION,0,LP_CUM_RETURN_H0,PRIMARY_ALIGNED,RELIABLE_ESTIMATE,-0.037835551532316186,0.025158610203952197,-1.5038808275018527,0.1342637721281593,-0.0874599538749814,0.011788850810349027,1055,14,192,,FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,VALID_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN_ROW,JOINT_X_ARCH,MAIN_INFERENCE_ELIGIBLE,VALID,0,0,0,0.0006329556673944077,1.0079459893052169e-06,False,True,DATE_CLUSTERED,0,191,1,3.503370433261605e-16,10,10,13,25.078609280960922,0.7568146102737571,HIGH_CPU_REGIME|HIGH_VIX_REGIME|CPU_AND_VIX_STRESS|HIGH_CPU_X_ARCH|HIGH_VIX_X_ARCH|JOINT_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE
FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,CPU_AND_VIX_STRESS,PRIMARY_THRESHOLD_ACTIVATION,0,LP_CUM_RETURN_H0,MONTH_FE_ROBUSTNESS,RELIABLE_ESTIMATE,-0.03960967854317518,0.02863736490109852,-1.3831467622796456,0.16823454905691776,-0.09609579229768567,0.0168764352113353,1055,14,192,,FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,VALID_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN_ROW,JOINT_X_ARCH,MAIN_INFERENCE_ELIGIBLE,VALID,0,0,0,0.0008200986684786696,7.26479771974635e-05,False,True,DATE_CLUSTERED,0,191,28,6.997541435183052e-12,3,3,204,3.4656065526647915,0.029202022363404856,HIGH_CPU_X_ARCH|HIGH_VIX_X_ARCH|JOINT_X_ARCH
FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,CPU_AND_VIX_STRESS,PRIMARY_THRESHOLD_ACTIVATION,0,LP_CUM_RETURN_H0,LAG_AUGMENTED_ROBUSTNESS,RELIABLE_ESTIMATE,-0.02997715560625773,0.02470980269499081,-1.2131685540465573,0.22657146718006682,-0.07871793779381922,0.018763626581303768,1041,14,191,,FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,VALID_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN_ROW,JOINT_X_ARCH,MAIN_INFERENCE_ELIGIBLE,VALID,0,0,0,0.0006105743492253752,4.283291442026036e-07,False,True,DATE_CLUSTERED,0,190,1,3.522487711637931e-16,17,17,13,30.63575929863835,0.7644651050947385,HIGH_CPU_REGIME|HIGH_VIX_REGIME|CPU_AND_VIX_STRESS|HIGH_CPU_X_ARCH|HIGH_VIX_X_ARCH|JOINT_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE|ETF_RETURN_L1|HIGH_CPU_REGIME_L1|HIGH_VIX_REGIME_L1|CPU_AND_VIX_STRESS_L1|HIGH_CPU_L1_X_ARCH|HIGH_VIX_L1_X_ARCH|JOINT_L1_X_ARCH
FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,CPU_AND_VIX_STRESS,PRIMARY_THRESHOLD_ACTIVATION,1,LP_CUM_RETURN_H1,PRIMARY_ALIGNED,RELIABLE_ESTIMATE,-0.06020131437619861,0.0408846690061259,-1.4724667177121682,0.14254944264722397,-0.14084747620257776,0.02044484745018054,1041,14,191,,FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,VALID_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN_ROW,JOINT_X_ARCH,MAIN_INFERENCE_ELIGIBLE,VALID,0,0,0,0.0016715561597404715,4.230648811641752e-05,False,True,DK_H1,1,190,1,3.3516166781136804e-16,10,10,13,25.107639314866734,0.3917294872285719,HIGH_CPU_REGIME|HIGH_VIX_REGIME|CPU_AND_VIX_STRESS|HIGH_CPU_X_ARCH|HIGH_VIX_X_ARCH|JOINT_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE
FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,CPU_AND_VIX_STRESS,PRIMARY_THRESHOLD_ACTIVATION,1,LP_CUM_RETURN_H1,MONTH_FE_ROBUSTNESS,RELIABLE_ESTIMATE,-0.052453629530388395,0.04562330011787698,-1.1497114280392668,0.2517078575763227,-0.1424468747688048,0.037539615708028,1041,14,191,,FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,VALID_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN_ROW,JOINT_X_ARCH,MAIN_INFERENCE_ELIGIBLE,VALID,0,0,0,0.0020814855136458733,0.00021054271311252525,False,True,DK_H1,1,190,28,7.793654610566136e-12,3,3,203,3.4717026295948203,0.052546489417167,HIGH_CPU_X_ARCH|HIGH_VIX_X_ARCH|JOINT_X_ARCH
FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,CPU_AND_VIX_STRESS,PRIMARY_THRESHOLD_ACTIVATION,1,LP_CUM_RETURN_H1,LAG_AUGMENTED_ROBUSTNESS,RELIABLE_ESTIMATE,-0.057093335871120664,0.039030555025978714,-1.4627856517315567,0.14518697699811603,-0.1340848166498951,0.01989814490765377,1027,14,190,,FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,VALID_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN_ROW,JOINT_X_ARCH,MAIN_INFERENCE_ELIGIBLE,VALID,0,0,0,0.001523384225635952,2.1176339392985445e-05,False,True,DK_H1,1,189,1,5.761473169896865e-16,17,17,13,30.57316328500249,0.40763720858693364,HIGH_CPU_REGIME|HIGH_VIX_REGIME|CPU_AND_VIX_STRESS|HIGH_CPU_X_ARCH|HIGH_VIX_X_ARCH|JOINT_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE|ETF_RETURN_L1|HIGH_CPU_REGIME_L1|HIGH_VIX_REGIME_L1|CPU_AND_VIX_STRESS_L1|HIGH_CPU_L1_X_ARCH|HIGH_VIX_L1_X_ARCH|JOINT_L1_X_ARCH
FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,CPU_AND_VIX_STRESS,PRIMARY_THRESHOLD_ACTIVATION,2,LP_CUM_RETURN_H2,PRIMARY_ALIGNED,RELIABLE_ESTIMATE,-0.08887552250097781,0.06073536373667641,-1.4633241168408173,0.14503978642446283,-0.20868180213527415,0.030930757133318512,1027,14,190,,FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,VALID_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN_ROW,JOINT_X_ARCH,MAIN_INFERENCE_ELIGIBLE,VALID,0,0,0,0.0036887844082263877,4.4898035005001504e-05,False,True,DK_H2,2,189,1,5.761473169896865e-16,10,10,13,25.138911887853194,0.24069157354758963,HIGH_CPU_REGIME|HIGH_VIX_REGIME|CPU_AND_VIX_STRESS|HIGH_CPU_X_ARCH|HIGH_VIX_X_ARCH|JOINT_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE
