MODEL,CHANNEL,CHANNEL_ROLE,QUALITY,SHOCK,HORIZON_MONTHS,OUTCOME,COVARIANCE,PARAMETER,TARGET_PARAMETER,COEFFICIENT,STD_ERROR,TEST_STATISTIC,P_VALUE,SIGNIFICANCE,CI_LOWER_95,CI_UPPER_95,EXPECTED_SIGN,EXPECTED_SIGN_MATCH,N_OBSERVATIONS,N_ETFS,N_MONTHS,N_POSITIVE_SHOCK_MONTHS,R_SQUARED,ADJ_R_SQUARED,COEFFICIENT_WITH_STARS
PORTFOLIO_CONCENTRATION_FINAL_MAIN_CPU_AND_VIX_STRESS_3M_ETF_FE_CLUSTER_DATE,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,CPU_AND_VIX_STRESS,3,CUM_RETURN_LEAD3,CLUSTER_DATE,CPU_AND_VIX_STRESS_X_PORTFOLIO_CONCENTRATION_FINAL_MAIN,CPU_AND_VIX_STRESS_X_PORTFOLIO_CONCENTRATION_FINAL_MAIN,0.0010052552524943785,0.009663358416088669,0.10402752430466763,0.9172583983488032,,-0.018057291378032587,0.020067801883021347,NEGATIVE,0.0,1756,24,189,17,0.05737739860798363,0.04153959128447937,0.001005
PORTFOLIO_CONCENTRATION_FINAL_MAIN_CPU_AND_VIX_STRESS_3M_ETF_FE_CLUSTER_ETF,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,CPU_AND_VIX_STRESS,3,CUM_RETURN_LEAD3,CLUSTER_ETF,CPU_AND_VIX_STRESS_X_PORTFOLIO_CONCENTRATION_FINAL_MAIN,CPU_AND_VIX_STRESS_X_PORTFOLIO_CONCENTRATION_FINAL_MAIN,0.0010052552524943785,0.005381144558187763,0.18681067598617415,0.8534471115185955,,-0.010126490390565788,0.012137000895554544,NEGATIVE,0.0,1756,24,189,17,0.05737739860798363,0.04153959128447937,0.001005
PORTFOLIO_CONCENTRATION_FINAL_MAIN_CPU_AND_VIX_STRESS_3M_ETF_FE_TWO_WAY_CLUSTER,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,CPU_AND_VIX_STRESS,3,CUM_RETURN_LEAD3,TWO_WAY_CLUSTER,CPU_AND_VIX_STRESS_X_PORTFOLIO_CONCENTRATION_FINAL_MAIN,CPU_AND_VIX_STRESS_X_PORTFOLIO_CONCENTRATION_FINAL_MAIN,0.0010052552524943785,0.004535170215741812,0.2216576676670448,0.8245803866312783,,-0.007883678370359574,0.00989418887534833,NEGATIVE,0.0,1756,24,189,17,0.05737739860798363,0.04153959128447937,0.001005
PORTFOLIO_CONCENTRATION_FINAL_MAIN_CPU_AND_VIX_STRESS_3M_ETF_MONTH_FE_CLUSTER_ETF,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,CPU_AND_VIX_STRESS,3,CUM_RETURN_LEAD3,CLUSTER_ETF,CPU_AND_VIX_STRESS_X_PORTFOLIO_CONCENTRATION_FINAL_MAIN,CPU_AND_VIX_STRESS_X_PORTFOLIO_CONCENTRATION_FINAL_MAIN,0.004821105971061423,0.005750453219985384,0.8383871299580239,0.41044207145854456,,-0.007074612845820066,0.01671682478794291,NEGATIVE,0.0,1756,24,189,17,0.6992957467714129,0.6579805804172584,0.004821
PORTFOLIO_CONCENTRATION_FINAL_MAIN_CPU_AND_VIX_STRESS_6M_ETF_FE_CLUSTER_DATE,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,CPU_AND_VIX_STRESS,6,CUM_RETURN_LEAD6,CLUSTER_DATE,CPU_AND_VIX_STRESS_X_PORTFOLIO_CONCENTRATION_FINAL_MAIN,CPU_AND_VIX_STRESS_X_PORTFOLIO_CONCENTRATION_FINAL_MAIN,3.181384663617339e-05,0.014364274115509005,0.00221478971929561,0.9982352413395416,,-0.028307030854986648,0.028370658548258994,NEGATIVE,0.0,1684,24,186,17,0.06301154611960302,0.04658309076136158,0.000032
PORTFOLIO_CONCENTRATION_FINAL_MAIN_CPU_AND_VIX_STRESS_6M_ETF_FE_CLUSTER_ETF,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,CPU_AND_VIX_STRESS,6,CUM_RETURN_LEAD6,CLUSTER_ETF,CPU_AND_VIX_STRESS_X_PORTFOLIO_CONCENTRATION_FINAL_MAIN,CPU_AND_VIX_STRESS_X_PORTFOLIO_CONCENTRATION_FINAL_MAIN,3.181384663617339e-05,0.011164298168311593,0.002849605604987589,0.9977509190024415,,-0.02306329652422905,0.023126924217501395,NEGATIVE,0.0,1684,24,186,17,0.06301154611960302,0.04658309076136158,0.000032
PORTFOLIO_CONCENTRATION_FINAL_MAIN_CPU_AND_VIX_STRESS_6M_ETF_FE_TWO_WAY_CLUSTER,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,CPU_AND_VIX_STRESS,6,CUM_RETURN_LEAD6,TWO_WAY_CLUSTER,CPU_AND_VIX_STRESS_X_PORTFOLIO_CONCENTRATION_FINAL_MAIN,CPU_AND_VIX_STRESS_X_PORTFOLIO_CONCENTRATION_FINAL_MAIN,3.181384663617339e-05,0.009433905534361412,0.0033722880222084913,0.997309308552404,,-0.018458641000712196,0.01852226869398454,NEGATIVE,0.0,1684,24,186,17,0.06301154611960302,0.04658309076136158,0.000032
PORTFOLIO_CONCENTRATION_FINAL_MAIN_CPU_AND_VIX_STRESS_6M_ETF_MONTH_FE_CLUSTER_ETF,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,CPU_AND_VIX_STRESS,6,CUM_RETURN_LEAD6,CLUSTER_ETF,CPU_AND_VIX_STRESS_X_PORTFOLIO_CONCENTRATION_FINAL_MAIN,CPU_AND_VIX_STRESS_X_PORTFOLIO_CONCENTRATION_FINAL_MAIN,0.003191369963865773,0.013472797904899574,0.23687507126527788,0.8148507563782816,,-0.02467923595574254,0.03106197588347409,NEGATIVE,0.0,1684,24,186,17,0.6281909356858255,0.5754717399994873,0.003191
PORTFOLIO_CONCENTRATION_FINAL_MAIN_CPU_AND_VIX_STRESS_12M_ETF_FE_CLUSTER_DATE,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,CPU_AND_VIX_STRESS,12,CUM_RETURN_LEAD12,CLUSTER_DATE,CPU_AND_VIX_STRESS_X_PORTFOLIO_CONCENTRATION_FINAL_MAIN,CPU_AND_VIX_STRESS_X_PORTFOLIO_CONCENTRATION_FINAL_MAIN,-0.016013121917187144,0.01259669903437206,-1.2712157267148196,0.20530132203444085,,-0.04087025657017917,0.00884401273580488,NEGATIVE,1.0,1540,24,180,15,0.12645439515773504,0.10967769148857887,-0.016013
PORTFOLIO_CONCENTRATION_FINAL_MAIN_CPU_AND_VIX_STRESS_12M_ETF_FE_CLUSTER_ETF,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,CPU_AND_VIX_STRESS,12,CUM_RETURN_LEAD12,CLUSTER_ETF,CPU_AND_VIX_STRESS_X_PORTFOLIO_CONCENTRATION_FINAL_MAIN,CPU_AND_VIX_STRESS_X_PORTFOLIO_CONCENTRATION_FINAL_MAIN,-0.016013121917187144,0.0185677792916532,-0.8624144904816671,0.39736279645591305,,-0.05442349985744675,0.022397256023072465,NEGATIVE,1.0,1540,24,180,15,0.12645439515773504,0.10967769148857887,-0.016013
PORTFOLIO_CONCENTRATION_FINAL_MAIN_CPU_AND_VIX_STRESS_12M_ETF_FE_TWO_WAY_CLUSTER,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,CPU_AND_VIX_STRESS,12,CUM_RETURN_LEAD12,TWO_WAY_CLUSTER,CPU_AND_VIX_STRESS_X_PORTFOLIO_CONCENTRATION_FINAL_MAIN,CPU_AND_VIX_STRESS_X_PORTFOLIO_CONCENTRATION_FINAL_MAIN,-0.016013121917187144,0.0,,,,-0.016013121917187144,-0.016013121917187144,NEGATIVE,1.0,1540,24,180,15,0.12645439515773504,0.10967769148857887,-0.016013
PORTFOLIO_CONCENTRATION_FINAL_MAIN_CPU_AND_VIX_STRESS_12M_ETF_MONTH_FE_CLUSTER_ETF,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,CPU_AND_VIX_STRESS,12,CUM_RETURN_LEAD12,CLUSTER_ETF,CPU_AND_VIX_STRESS_X_PORTFOLIO_CONCENTRATION_FINAL_MAIN,CPU_AND_VIX_STRESS_X_PORTFOLIO_CONCENTRATION_FINAL_MAIN,-0.011578734837597323,0.022367369912896246,-0.5176618834797125,0.6096377422645542,,-0.057849164832968196,0.034691695157773546,NEGATIVE,1.0,1540,24,180,15,0.6577609982445604,0.6057591139957923,-0.011579
PORTFOLIO_CONCENTRATION_FINAL_MODERATE_CPU_SHOCK_1M_ETF_FE_CLUSTER_DATE,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MODERATE,CPU_SHOCK,1,ETF_RETURN_LEAD1,CLUSTER_DATE,CPU_SHOCK_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,CPU_SHOCK_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,-0.0026024777124002817,0.0023183047377635744,-1.1225779208435056,0.2638766299065082,,-0.0071929526372354734,0.00198799721243491,NEGATIVE,1.0,556,13,120,62,0.10635005895095184,0.07639531232360941,-0.002602
PORTFOLIO_CONCENTRATION_FINAL_MODERATE_CPU_SHOCK_1M_ETF_FE_CLUSTER_ETF,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MODERATE,CPU_SHOCK,1,ETF_RETURN_LEAD1,CLUSTER_ETF,CPU_SHOCK_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,CPU_SHOCK_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,-0.0026024777124002817,0.0030797461788936295,-0.8450299346861104,0.4146251385861454,,-0.009312668199092345,0.004107712774291781,NEGATIVE,1.0,556,13,120,62,0.10635005895095184,0.07639531232360941,-0.002602
PORTFOLIO_CONCENTRATION_FINAL_MODERATE_CPU_SHOCK_1M_ETF_FE_TWO_WAY_CLUSTER,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MODERATE,CPU_SHOCK,1,ETF_RETURN_LEAD1,TWO_WAY_CLUSTER,CPU_SHOCK_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,CPU_SHOCK_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,-0.0026024777124002817,0.00046421843464405644,-5.606148998360555,2.0687788641180722e-08,***,-0.003512345844302632,-0.0016926095804979313,NEGATIVE,1.0,556,13,120,62,0.10635005895095184,0.07639531232360941,-0.002602***
PORTFOLIO_CONCENTRATION_FINAL_MODERATE_CPU_SHOCK_1M_ETF_MONTH_FE_CLUSTER_ETF,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MODERATE,CPU_SHOCK,1,ETF_RETURN_LEAD1,CLUSTER_ETF,CPU_SHOCK_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,CPU_SHOCK_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,-0.003210632936981396,0.0032585082665758528,-0.9853075930217707,0.34392327014706425,,-0.010310312553773585,0.0038890466798107938,NEGATIVE,1.0,556,13,120,62,0.7826566649565261,0.7148332128862221,-0.003211
PORTFOLIO_CONCENTRATION_FINAL_MODERATE_CPU_SHOCK_3M_ETF_FE_CLUSTER_DATE,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MODERATE,CPU_SHOCK,3,CUM_RETURN_LEAD3,CLUSTER_DATE,CPU_SHOCK_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,CPU_SHOCK_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,-0.008248787876570875,0.003913978944289744,-2.107519737326475,0.037171721635229055,**,-0.01599885710061406,-0.0004987186525276903,NEGATIVE,1.0,556,13,120,62,0.12804634056425435,0.09881884359992765,-0.008249**
PORTFOLIO_CONCENTRATION_FINAL_MODERATE_CPU_SHOCK_3M_ETF_FE_CLUSTER_ETF,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MODERATE,CPU_SHOCK,3,CUM_RETURN_LEAD3,CLUSTER_ETF,CPU_SHOCK_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,CPU_SHOCK_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,-0.008248787876570875,0.005132652482494017,-1.607119886784677,0.1340054518797641,,-0.01943187695565219,0.0029343012025104375,NEGATIVE,1.0,556,13,120,62,0.12804634056425435,0.09881884359992765,-0.008249
PORTFOLIO_CONCENTRATION_FINAL_MODERATE_CPU_SHOCK_3M_ETF_FE_TWO_WAY_CLUSTER,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MODERATE,CPU_SHOCK,3,CUM_RETURN_LEAD3,TWO_WAY_CLUSTER,CPU_SHOCK_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,CPU_SHOCK_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,-0.008248787876570875,0.0,,,,-0.008248787876570875,-0.008248787876570875,NEGATIVE,1.0,556,13,120,62,0.12804634056425435,0.09881884359992765,-0.008249
PORTFOLIO_CONCENTRATION_FINAL_MODERATE_CPU_SHOCK_3M_ETF_MONTH_FE_CLUSTER_ETF,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MODERATE,CPU_SHOCK,3,CUM_RETURN_LEAD3,CLUSTER_ETF,CPU_SHOCK_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,CPU_SHOCK_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,-0.008087185029069074,0.005289035803045176,-1.529047132638591,0.1521755630916155,,-0.019611004093313213,0.003436634035175067,NEGATIVE,1.0,556,13,120,62,0.7658597609420489,0.6927947218033974,-0.008087
PORTFOLIO_CONCENTRATION_FINAL_MODERATE_CPU_SHOCK_6M_ETF_FE_CLUSTER_DATE,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MODERATE,CPU_SHOCK,6,CUM_RETURN_LEAD6,CLUSTER_DATE,CPU_SHOCK_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,CPU_SHOCK_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,-0.01019299535841028,0.005756702845411211,-1.770630798936466,0.07918262022110767,*,-0.021591841951408335,0.001205851234587772,NEGATIVE,1.0,556,13,120,62,0.13544060895704313,0.10646096456454168,-0.010193*
PORTFOLIO_CONCENTRATION_FINAL_MODERATE_CPU_SHOCK_6M_ETF_FE_CLUSTER_ETF,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MODERATE,CPU_SHOCK,6,CUM_RETURN_LEAD6,CLUSTER_ETF,CPU_SHOCK_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,CPU_SHOCK_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,-0.01019299535841028,0.009681788881084374,-1.0528008288142563,0.31317054896756524,,-0.03128780118664644,0.010901810469825874,NEGATIVE,1.0,556,13,120,62,0.13544060895704313,0.10646096456454168,-0.010193
PORTFOLIO_CONCENTRATION_FINAL_MODERATE_CPU_SHOCK_6M_ETF_FE_TWO_WAY_CLUSTER,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MODERATE,CPU_SHOCK,6,CUM_RETURN_LEAD6,TWO_WAY_CLUSTER,CPU_SHOCK_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,CPU_SHOCK_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,-0.01019299535841028,0.004076133852413263,-2.5006527576064626,0.012396465851764816,**,-0.018182217709140275,-0.0022037730076802844,NEGATIVE,1.0,556,13,120,62,0.13544060895704313,0.10646096456454168,-0.010193**
PORTFOLIO_CONCENTRATION_FINAL_MODERATE_CPU_SHOCK_6M_ETF_MONTH_FE_CLUSTER_ETF,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MODERATE,CPU_SHOCK,6,CUM_RETURN_LEAD6,CLUSTER_ETF,CPU_SHOCK_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,CPU_SHOCK_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,-0.010117208785900528,0.007265302888191333,-1.3925377842601088,0.18902482653064304,,-0.025946943930110173,0.0057125263583091175,NEGATIVE,1.0,556,13,120,62,0.7143689208278632,0.6252358181074801,-0.010117
PORTFOLIO_CONCENTRATION_FINAL_MODERATE_CPU_SHOCK_12M_ETF_FE_CLUSTER_DATE,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MODERATE,CPU_SHOCK,12,CUM_RETURN_LEAD12,CLUSTER_DATE,CPU_SHOCK_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,CPU_SHOCK_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,-0.0005266338770545248,0.012477701867137226,-0.04220599936287395,0.9664052145855887,,-0.025233729802639472,0.024180462048530423,NEGATIVE,1.0,556,13,120,62,0.2004015149388716,0.17359933108207393,-0.000527
PORTFOLIO_CONCENTRATION_FINAL_MODERATE_CPU_SHOCK_12M_ETF_FE_CLUSTER_ETF,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MODERATE,CPU_SHOCK,12,CUM_RETURN_LEAD12,CLUSTER_ETF,CPU_SHOCK_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,CPU_SHOCK_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,-0.0005266338770545248,0.021772764050250727,-0.024187736377387522,0.9811004266854143,,-0.047965411527058216,0.046912143772949166,NEGATIVE,1.0,556,13,120,62,0.2004015149388716,0.17359933108207393,-0.000527
PORTFOLIO_CONCENTRATION_FINAL_MODERATE_CPU_SHOCK_12M_ETF_FE_TWO_WAY_CLUSTER,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MODERATE,CPU_SHOCK,12,CUM_RETURN_LEAD12,TWO_WAY_CLUSTER,CPU_SHOCK_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,CPU_SHOCK_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,-0.0005266338770545248,0.016453188130167756,-0.03200801406317812,0.9744656598752065,,-0.03277488261218332,0.031721614858074274,NEGATIVE,1.0,556,13,120,62,0.2004015149388716,0.17359933108207393,-0.000527
PORTFOLIO_CONCENTRATION_FINAL_MODERATE_CPU_SHOCK_12M_ETF_MONTH_FE_CLUSTER_ETF,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MODERATE,CPU_SHOCK,12,CUM_RETURN_LEAD12,CLUSTER_ETF,CPU_SHOCK_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,CPU_SHOCK_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,-0.0002882539343171727,0.021787688482677883,-0.01323012923313763,0.9896616077061026,,-0.04775954912916865,0.047183041260534304,NEGATIVE,1.0,556,13,120,62,0.5754472131817918,0.4429626555931311,-0.000288
PORTFOLIO_CONCENTRATION_FINAL_MODERATE_EXTREME_CPU_REGIME_1M_ETF_FE_CLUSTER_DATE,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MODERATE,EXTREME_CPU_REGIME,1,ETF_RETURN_LEAD1,CLUSTER_DATE,EXTREME_CPU_REGIME_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,EXTREME_CPU_REGIME_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,0.0013404828933883664,0.003472244716650776,0.38605657226871853,0.6998867128041902,,-0.005508617665010471,0.008189583451787203,NEGATIVE,0.0,2080,26,191,19,0.05000074981764269,0.03562087835492145,0.001340
PORTFOLIO_CONCENTRATION_FINAL_MODERATE_EXTREME_CPU_REGIME_1M_ETF_FE_CLUSTER_ETF,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MODERATE,EXTREME_CPU_REGIME,1,ETF_RETURN_LEAD1,CLUSTER_ETF,EXTREME_CPU_REGIME_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,EXTREME_CPU_REGIME_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,0.0013404828933883664,0.002301853331941259,0.5823493941978811,0.5655469771485161,,-0.0034002727865282906,0.006081238573305023,NEGATIVE,0.0,2080,26,191,19,0.05000074981764269,0.03562087835492145,0.001340
PORTFOLIO_CONCENTRATION_FINAL_MODERATE_EXTREME_CPU_REGIME_1M_ETF_FE_TWO_WAY_CLUSTER,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MODERATE,EXTREME_CPU_REGIME,1,ETF_RETURN_LEAD1,TWO_WAY_CLUSTER,EXTREME_CPU_REGIME_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,EXTREME_CPU_REGIME_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,0.0013404828933883664,0.0,,,,0.0013404828933883664,0.0013404828933883664,NEGATIVE,0.0,2080,26,191,19,0.05000074981764269,0.03562087835492145,0.001340
PORTFOLIO_CONCENTRATION_FINAL_MODERATE_EXTREME_CPU_REGIME_1M_ETF_MONTH_FE_CLUSTER_ETF,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MODERATE,EXTREME_CPU_REGIME,1,ETF_RETURN_LEAD1,CLUSTER_ETF,EXTREME_CPU_REGIME_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,EXTREME_CPU_REGIME_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,0.0018493151181262681,0.002514208687875167,0.7355455921557489,0.4688524162620899,,-0.003328794604219921,0.007027424840472457,NEGATIVE,0.0,2080,26,191,19,0.7058992131704809,0.6718005712192323,0.001849
PORTFOLIO_CONCENTRATION_FINAL_MODERATE_EXTREME_CPU_REGIME_3M_ETF_FE_CLUSTER_DATE,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MODERATE,EXTREME_CPU_REGIME,3,CUM_RETURN_LEAD3,CLUSTER_DATE,EXTREME_CPU_REGIME_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,EXTREME_CPU_REGIME_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,0.004346114814692711,0.00555757517182623,0.7820163795039715,0.435188747892347,,-0.006617106386873486,0.015309336016258907,NEGATIVE,0.0,2028,26,189,18,0.043147306227338644,0.02828636759660086,0.004346
PORTFOLIO_CONCENTRATION_FINAL_MODERATE_EXTREME_CPU_REGIME_3M_ETF_FE_CLUSTER_ETF,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MODERATE,EXTREME_CPU_REGIME,3,CUM_RETURN_LEAD3,CLUSTER_ETF,EXTREME_CPU_REGIME_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,EXTREME_CPU_REGIME_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,0.004346114814692711,0.0123759867033489,0.3511731968422903,0.7284007189440527,,-0.021142706929216538,0.02983493655860196,NEGATIVE,0.0,2028,26,189,18,0.043147306227338644,0.02828636759660086,0.004346
PORTFOLIO_CONCENTRATION_FINAL_MODERATE_EXTREME_CPU_REGIME_3M_ETF_FE_TWO_WAY_CLUSTER,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MODERATE,EXTREME_CPU_REGIME,3,CUM_RETURN_LEAD3,TWO_WAY_CLUSTER,EXTREME_CPU_REGIME_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,EXTREME_CPU_REGIME_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,0.004346114814692711,0.009146277471512431,0.47517854430170003,0.6346597185943049,,-0.013580589029471655,0.022272818658857076,NEGATIVE,0.0,2028,26,189,18,0.043147306227338644,0.02828636759660086,0.004346
PORTFOLIO_CONCENTRATION_FINAL_MODERATE_EXTREME_CPU_REGIME_3M_ETF_MONTH_FE_CLUSTER_ETF,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MODERATE,EXTREME_CPU_REGIME,3,CUM_RETURN_LEAD3,CLUSTER_ETF,EXTREME_CPU_REGIME_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,EXTREME_CPU_REGIME_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,0.0046983618852984715,0.012707543331696844,0.36973014867312654,0.7146971427665428,,-0.021473313517114265,0.03087003728771121,NEGATIVE,0.0,2028,26,189,18,0.5891908884983945,0.540700458348729,0.004698
PORTFOLIO_CONCENTRATION_FINAL_MODERATE_EXTREME_CPU_REGIME_6M_ETF_FE_CLUSTER_DATE,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MODERATE,EXTREME_CPU_REGIME,6,CUM_RETURN_LEAD6,CLUSTER_DATE,EXTREME_CPU_REGIME_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,EXTREME_CPU_REGIME_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,0.01551011082793849,0.008746454073541554,1.7733027233124476,0.0778238729712783,*,-0.0017455055496655124,0.032765727205542494,NEGATIVE,0.0,1950,26,186,15,0.050743889430296285,0.035401376694289666,0.015510*
PORTFOLIO_CONCENTRATION_FINAL_MODERATE_EXTREME_CPU_REGIME_6M_ETF_FE_CLUSTER_ETF,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MODERATE,EXTREME_CPU_REGIME,6,CUM_RETURN_LEAD6,CLUSTER_ETF,EXTREME_CPU_REGIME_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,EXTREME_CPU_REGIME_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,0.01551011082793849,0.030021253924765998,0.5166376749887666,0.609949471839299,,-0.04631981903211333,0.0773400406879903,NEGATIVE,0.0,1950,26,186,15,0.050743889430296285,0.035401376694289666,0.015510
PORTFOLIO_CONCENTRATION_FINAL_MODERATE_EXTREME_CPU_REGIME_6M_ETF_FE_TWO_WAY_CLUSTER,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MODERATE,EXTREME_CPU_REGIME,6,CUM_RETURN_LEAD6,TWO_WAY_CLUSTER,EXTREME_CPU_REGIME_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,EXTREME_CPU_REGIME_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,0.01551011082793849,0.02454691821209549,0.6318557259988703,0.5274811560390722,,-0.03260184886776867,0.06362207052364566,NEGATIVE,0.0,1950,26,186,15,0.050743889430296285,0.035401376694289666,0.015510
PORTFOLIO_CONCENTRATION_FINAL_MODERATE_EXTREME_CPU_REGIME_6M_ETF_MONTH_FE_CLUSTER_ETF,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MODERATE,EXTREME_CPU_REGIME,6,CUM_RETURN_LEAD6,CLUSTER_ETF,EXTREME_CPU_REGIME_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,EXTREME_CPU_REGIME_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,0.013677760494127628,0.030237353263913018,0.45234648597539284,0.6549201737914043,,-0.04859723428612199,0.07595275527437725,NEGATIVE,0.0,1950,26,186,15,0.5157274839591457,0.4569349057746692,0.013678
PORTFOLIO_CONCENTRATION_FINAL_MODERATE_EXTREME_CPU_REGIME_12M_ETF_FE_CLUSTER_DATE,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MODERATE,EXTREME_CPU_REGIME,12,CUM_RETURN_LEAD12,CLUSTER_DATE,EXTREME_CPU_REGIME_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,EXTREME_CPU_REGIME_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,-0.007285956495378841,0.011416732491721876,-0.6381822908316187,0.5241706288261985,,-0.029814656758008123,0.01524274376725044,NEGATIVE,1.0,1794,26,180,9,0.10860858846942567,0.09292576567859268,-0.007286
